feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,MSE Loss,Anomaly,Anomaly Probability
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05010229798541373,-0.20984083856476796,-0.26221985441383333,-0.20658858314309814,0.11329439778586099,-0.3107003764084623,0.014535129876405598,False,0.00137095400432111
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9009893293598559,-0.20984083856476796,0.10920319858679617,-1.0685045539569835,0.6373234894579846,-1.3634758291016758,0.15508044935756443,False,0.02665227754401188
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41996788251612127,-0.1293179715006716,0.0826780828074063,0.04864921210688605,0.06089941181808213,-0.0317215305528831,0.06429693013801858,False,0.01032211777822364
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7424740581356443,-0.10276918319050976,0.0826780828074063,-0.7904714348005609,-0.6203372754700457,-0.5323373138175601,0.02431044152599953,False,0.003129339252773461
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4238996244323545,-0.15063081285478933,-1.85401252953391,-0.42902172918272385,0.06089941181808213,-0.511556634566083,0.1482414127187445,False,0.025422070101998952
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7424740581356443,-0.10276918319050976,-0.6601680231938524,-0.7904714348005609,-0.6203372754700457,-0.5323373138175601,0.02407002194692464,False,0.003086092525053842
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.21409320238072516,-0.1293179715006716,0.0826780828074063,-0.5124383156441387,-0.35831707020581727,-0.36610961076073656,0.02013598801503102,False,0.002378437620461608
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.37260847360493676,-0.1210373329226107,0.0826780828074063,-0.4568217157411224,0.9517273618336586,-0.9202019542834807,0.1582550335807758,False,0.027223322464947606
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6313232683112965,-0.1549902576772225,0.5336764831462054,0.043644549454925644,0.8993323758658797,-0.4492145968116522,0.12181008300364479,False,0.020667596594247183
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6313232683112965,-0.024437571460440614,0.0826780828074063,0.1270611359163404,0.3229082982259773,-0.14447267335163927,0.05147854872687317,False,0.008016344459648144
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26145261129190966,-0.1210373329226107,0.0826780828074063,-0.9294879943787724,0.11329439778586099,-1.0587161746866702,0.0938640320388503,False,0.015640654688918416
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1557774546386617,-0.20591964480914024,-1.3234149711605512,-0.20658858314309814,-0.8299398570538281,0.29880120146655575,0.07333794428395975,False,0.01194841742729236
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1557774546386617,-0.1332391652562993,0.0826780828074063,-0.7070548483391467,-0.14871448862203418,-0.6985650168743832,0.03129120031805275,False,0.004385039707444932
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1557774546386617,-0.10712862801294293,0.4010270935528652,-0.15097198324008237,0.2705019934018646,-0.3383961281071033,0.020836657643668037,False,0.0025044742301573307
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0540289674129677,-0.002663413193896066,0.0826780828074063,-0.6236548886639515,-0.2535157794139257,-0.5600330655162006,0.05975212470588003,False,0.00950459715940117
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0540289674129677,-0.03749284008211882,1.5948715998929233,-0.09537201012328529,-0.5679309706459336,0.24339196711428154,0.1660018365601625,False,0.02861681911957203
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.68963901605336,-0.14193498905554433,-1.0581161919738717,-0.40122174262432575,-0.2535157794139257,-0.3107003764084623,0.10747321140536899,False,0.018088676920784818
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.37260847360493676,-0.20896433643115706,3.4519868648960697,2.79624226160563,0.6897184754257634,2.127305935091611,0.07531040289772664,False,0.012303223724416867
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.37260847360493676,-0.19242612512065663,1.0642740415195644,1.2114102527698511,-0.35831707020581727,1.517804357216593,0.11826808116996287,False,0.020030460511266526
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.10293734006769804,-0.15063081285478933,0.0826780828074063,-0.317805156162911,0.16570070260997305,-0.4492145968116522,0.06588892215853018,False,0.010608485659357918
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.3197683590339731,-0.2094025874979625,0.2683777039595256,-0.34560514272130954,-1.0919487434617232,0.3264969531651967,0.12748468067619192,False,0.021688344494261543
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.006669558501783,-0.1462944338779775,0.10920319858679617,-0.15097198324008237,-0.6727322614378245,0.24339196711428154,0.08198911095873507,False,0.013504591225951702
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9483538107597197,-0.09407335939126475,0.0826780828074063,1.267026852672867,0.3229082982259773,0.9637120136938485,0.0913707016868923,False,0.015192153866892598
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.380466884948724,-0.10712862801294293,0.0826780828074063,1.267026852672867,-0.20112079344614686,1.4346993711656777,0.3649071089606662,False,0.0643959440585678
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7424740581356443,-0.20896433643115706,-0.26221985441383333,0.8221605605936156,0.06089941181808213,0.745408495823384,0.18576919556101226,False,0.032172576083023915
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.3237001009502063,-0.07665864594715338,-0.5275186336005128,-0.6514548752223496,0.3229082982259773,-0.8370792372775725,0.047189757174227895,False,0.007244875674796483
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.3237001009502063,0.3541882844138482,-0.34181901244839347,-0.6236548886639515,-0.6727322614378245,-0.2829868937548286,0.03349928889705197,False,0.004782231175478551
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.31429272586287327,0.027783503026272145,0.10920319858679617,-0.7626714482421624,-0.3059220842380384,-0.6708515342207495,0.024412624504159368,False,0.0031477199497660373
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.31429272586287327,-0.09840973836807658,0.0826780828074063,1.5172599852708912,0.6373234894579846,0.9914254963474822,0.08273764740387726,False,0.013639238129318887
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.16125308780976153,4.8368047224649775,-1.7213631399405702,-1.0407045673985853,-0.14871448862203418,-1.0310204229880293,0.1637686393201898,False,0.028215111099980077
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.582414895656566,0.07566819853617306,-0.5275186336005128,-0.48462170229952095,0.11329439778586099,-0.615460030823468,0.13919141472358815,False,0.02379415443612171
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.7992459146228412,-0.1798091075657839,0.0826780828074063,2.3513759695263783,-0.04391319783014325,2.4043521068529827,0.28161623332547575,False,0.04941356269851346
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.006669558501783,-0.2046048916087239,4.247883202456109,2.045542863811557,-0.7775335522297161,2.958444450375727,0.20814985963519003,False,0.03619841494824684
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.006669558501783,-0.20984083856476796,0.10920319858679617,1.3782434256926799,0.16570070260997305,1.2130624337565794,0.09991790985443018,False,0.016729627585991298
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7953141727066079,-0.08971391456883156,0.0826780828074063,0.04864921210688605,0.06089941181808213,-0.0317215305528831,0.06851699988330033,False,0.011081224868978312
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1557774546386617,-0.1293179715006716,0.10920319858679617,0.04864921210688605,0.06089941181808213,-0.0317215305528831,0.024498565628825596,False,0.003163179058515248
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0540289674129677,-0.1293179715006716,0.0826780828074063,0.1270611359163404,0.6897184754257634,-0.3107003764084623,0.14465232854125007,False,0.02477646483647045
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3182244677791066,-0.059243932503042024,0.0826780828074063,0.1270611359163404,0.11329439778586099,0.04946851235881751,0.05996020438644578,False,0.009542026578935298
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5256481116580485,-0.1210373329226107,-0.3948692440071729,-0.3734051292797081,0.06089941181808213,-0.4555977406090342,0.03252423854728308,False,0.004606838900225296
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05010229798541373,-0.2094025874979625,0.2683777039595256,-0.5680382887609352,-0.7775335522297161,-0.17216842505028024,0.09803156764536791,False,0.01639031192702856
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8955136961887561,-0.15063081285478933,0.0826780828074063,0.3772942685143642,-0.35831707020581727,0.6312566075802024,0.01301039976010285,False,0.0010966852095774498
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2653843532081428,-0.06360337732547519,0.0826780828074063,-0.9016880078203738,-1.6159778351338474,0.04946851235881751,0.09067605486698406,False,0.015067200641379655
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0540289674129677,-0.1293179715006716,0.0826780828074063,-0.317805156162911,0.06089941181808213,-0.3996388466519849,0.05220227812001342,False,0.008146529064946334
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.7424740581356443,-0.16370914732208885,0.2683777039595256,0.9889771067302255,1.3185488578897784,0.13257349840973268,0.06733851344053204,False,0.010869238463762174
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.1651848297259948,-0.08101809076958655,0.0826780828074063,-0.3734051292797081,-0.8299398570538281,0.13257349840973268,0.04886689440225903,False,0.007546559494925402
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8426786541064717,-0.12887972043386614,0.0826780828074063,-0.4568217157411224,-0.6203372754700457,-0.14447267335163927,0.08328183261682723,False,0.013737126287280263
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.1123447151550312,-0.06360337732547519,0.0826780828074063,-0.15097198324008237,-0.20112079344614686,-0.033654204647090395,0.014871210365035475,False,0.0014314082378722194
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9009893293598559,0.014728234404593947,0.0826780828074063,-0.40122174262432575,0.6897184754257634,-0.7816700029252983,0.06567505554993133,False,0.010570015285913368
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9009893293598559,-0.1332391652562993,-0.3948692440071729,0.23827770893615327,0.6373234894579846,-0.17216842505028024,0.0354968632788054,False,0.0051415553025724895
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10293734006769804,-0.178932605432173,0.4010270935528652,-0.011955423661870974,0.846926071041767,-0.5046415621189191,0.061721702366335264,False,0.009858885229998861
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.4782836302581847,-0.13757554423311114,0.0826780828074063,-0.15097198324008237,-0.35831707020581727,0.04946851235881751,0.0658787699752796,False,0.01060665948236149
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.9049210712760891,-0.1293179715006716,0.666325872739545,-1.0685045539569835,-0.9347411478457197,-0.6985650168743832,0.07471044654572184,False,0.012195303441473833
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.9049210712760891,0.21058032957538808,-0.34181901244839347,-0.317805156162911,1.6853590350895646,-1.0310204229880293,0.12315419148033638,False,0.020909375128012133
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.9049210712760891,0.058253485092061685,-0.34181901244839347,-0.039755410220269516,0.846926071041767,-0.5323373138175601,0.10273665798340752,False,0.01723666463061609
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.37260847360493676,-0.21157077698636845,0.0826780828074063,0.6275274011123885,-0.41072337502992934,0.9359985310402152,0.11319093308506072,False,0.019117181976860832
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0595046005840674,-0.15063081285478933,0.0826780828074063,-0.039755410220269516,0.8993323758658797,-0.5323373138175601,0.042542256728412185,False,0.0064088822539179234
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.8481542872775716,-0.17937085649897844,-0.6601680231938524,-1.0407045673985853,-2.506805785149424,0.8805892966879406,0.4017741584394915,False,0.07102759717422291
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41996788251612127,0.3541882844138482,-0.7928174127871922,-1.457770872919438,-1.8779867215417427,-0.5877465481698343,0.1330473352864228,False,0.022688956051159757
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7953141727066079,-0.1210373329226107,0.5336764831462054,1.8787096908887284,2.5237919991373636,0.24339196711428154,0.08910116354083131,False,0.014783908836975895
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.3765351430324906,-0.20808783429754615,-0.3948692440071729,1.7952931044273142,1.3185488578897784,0.7974843106370254,0.26061340476616385,False,0.04563556919423455
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.1651848297259948,-0.20808783429754615,-0.12957046482049342,1.0445937066332414,0.2705019934018646,0.8251800623356664,0.1471388405947073,False,0.025223739181435174
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.10841297323879787,-0.06796282214790837,0.10920319858679617,-0.06757202356488722,0.48011589384198095,-0.36610961076073656,0.06122936649272416,False,0.009770323742808054
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3671328404338369,-0.211132525919563,0.0030789247728461493,0.09926114935794188,-0.6203372754700457,0.4927423871770125,0.07094085538313087,False,0.011517228539046383
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0540289674129677,0.0060324106053489205,0.0826780828074063,-0.23438856970149669,-0.5155246658218209,0.04946851235881751,0.0215979296514138,False,0.0026414120093774395
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6841633828822601,-0.19111137192024025,-1.5887137503472306,1.2392268661144685,-1.1967500342536148,2.5151705755575313,0.0765319570925049,False,0.012522957166508447
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3182244677791066,-0.20896433643115706,0.0826780828074063,0.4329108684173804,0.48011589384198095,0.10487774671109171,0.04056522564549349,False,0.0060532534600185066
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5839587869114327,-0.1549902576772225,0.666325872739545,0.4329108684173804,0.846926071041767,-0.11675919069800555,0.00981469933729662,False,0.0005218419019301854
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8994454381049892,0.3541882844138482,-0.34181901244839347,0.3772942685143642,0.06089941181808213,0.29880120146655575,0.08893588521564537,False,0.014754178534831724
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6313232683112965,-0.1776178522317566,0.0826780828074063,-0.09537201012328529,-0.5155246658218209,0.21567848446064783,0.03524069111475121,False,0.005095474996339418
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3197683590339731,-0.1293179715006716,0.0826780828074063,-0.4568217157411224,-0.35831707020581727,-0.3107003764084623,0.023757190178842792,False,0.0030298202765608497
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.218019871808279,0.05389404026962851,1.0642740415195644,0.043644549454925644,1.7377653399136772,-0.7816700029252983,0.05905146181829514,False,0.009378561762287413
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0595046005840674,-0.1549902576772225,-0.12957046482049342,-0.7070548483391467,-1.0395537574939444,-0.17216842505028024,0.06133975493909141,False,0.009790180441259178
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9009893293598559,-0.21157077698636845,1.4622222102995837,3.6025582593027172,0.11329439778586099,3.4848410421998297,0.16994351703839672,False,0.02932584948663225
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.6407306433986295,-0.1680455262989007,-0.26221985441383333,-0.6236548886639515,-0.5155246658218209,-0.39380536245937753,0.016153684668164504,False,0.0016621000026953874
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.587890528827666,-0.19415606354225706,0.2683777039595256,0.6831440010154042,1.9473679214974604,-0.39380536245937753,0.08580483610665166,False,0.014190964719990012
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.587890528827666,-0.14193498905554433,0.0030789247728461493,0.3772942685143642,0.794519766217655,-0.11675919069800555,0.013442130059817885,False,0.0011743449525648117
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.68963901605336,-0.14193498905554433,2.125492968962673,0.6553440144570062,2.418990708345472,-0.5600330655162006,0.1124625641654031,False,0.0189861628124938
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3182244677791066,-0.1763261648769616,0.0030789247728461493,-0.8182714213589595,-0.09630818379792211,-0.8326464985293905,0.05692094708220547,False,0.008995324294486982
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.5350504142567023,-0.20068369785309617,-0.7928174127871922,0.09926114935794188,-0.09630818379792211,0.11760857239587069,0.07411002726711785,False,0.012087299887190475
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.5350504142567023,-0.09840973836807658,-1.1907655815672114,-0.15097198324008237,0.3229082982259773,-0.39380536245937753,0.10717639645243814,False,0.018035285780587728
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.37260847360493676,2.4431696589560863,-1.85401252953391,-2.4031034301947374,-0.5679309706459336,-2.416251281794889,0.07081435332201297,False,0.011494473319965693
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6841633828822601,-0.2102560237859521,0.4010270935528652,1.2392268661144685,-0.41072337502992934,1.5732135915688672,0.11864442668517462,False,0.020098157626815473
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.05010229798541373,-0.20984083856476796,0.2683777039595256,0.1548611224747385,-0.2535157794139257,0.29880120146655575,0.06461105230985915,False,0.010378622144833703
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.4238996244323545,-0.029212201504057917,-1.1907655815672114,-0.8738880212619753,-0.04391319783014325,-0.892488471629847,0.12010974409259083,False,0.020361739250180713
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4238996244323545,-0.0722992011247202,-0.6601680231938524,1.3782434256926799,0.9517273618336586,0.6312566075802024,0.14198055066276205,False,0.02429586483341379
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26145261129190966,-0.16370914732208885,0.016341482662541085,0.2938776820529499,0.11329439778586099,0.18798273276200736,0.030712906511255963,False,0.00428101608798467
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10293734006769804,-0.21069427485275755,0.016341482662541085,3.2133085671264827,-0.7775335522297161,4.426798026188494,0.18093305327986284,False,0.031302649726564165
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4728079970870849,-0.1811007949205789,0.2683777039595256,0.23827770893615327,-0.09630818379792211,0.261672581711784,0.09178388808410788,False,0.015266477928545939
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4728079970870849,-0.20984083856476796,0.016341482662541085,0.1548611224747385,-0.7775335522297161,0.6866658419324766,0.06370573879183865,False,0.010215774146491075
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0105962279293372,-0.10712862801294293,0.016341482662541085,-0.5680382887609352,-1.2491563390777276,0.21567848446064783,0.13159983136286046,False,0.022428578721259012
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26145261129190966,-0.16370914732208885,0.016341482662541085,-0.17878859658470006,-0.3059220842380384,-0.033654204647090395,0.028100983400765178,False,0.0038111827739982502
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1557774546386617,-0.1680455262989007,1.0642740415195644,0.34949428195596566,0.742124780249876,-0.11675919069800555,0.0489918905551374,False,0.007569043830894756
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3671328404338369,0.12352982820045261,-0.26221985441383333,0.043644549454925644,0.48011589384198095,-0.25529114205618814,0.023776563466548984,False,0.0030333051478915766
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41996788251612127,-0.20896433643115706,-0.5275186336005128,0.3772942685143642,-0.8823461618779408,1.0745304823983974,0.025783092930382563,False,0.003394240117155348
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1068690819839313,-0.17284322218813933,-0.12957046482049342,1.1558102796530543,-0.04391319783014325,1.1576354684493126,0.03257889718098971,False,0.004616670907495806
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41996788251612127,-0.21069427485275755,0.016341482662541085,1.8231097177719313,0.2705019934018646,1.545517839870226,0.04217731249289744,False,0.006343236003113889
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20861756920962532,0.9634725965015325,-0.3948692440071729,-0.9851045942817883,0.16570070260997305,-1.0864296573403038,0.1025784275547337,False,0.01720820210567471
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7424740581356443,0.6153167226930332,-1.0581161919738717,-0.20658858314309814,-0.14871448862203418,-0.18076793822175297,0.13995200013489756,False,0.0239309687102211
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4728079970870849,0.04519821647038348,0.0030789247728461493,-0.7626714482421624,-0.09630818379792211,-0.7753045900829091,0.13003862437095642,False,0.022147748457964158
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5311237448291484,-0.11061157070176521,0.016341482662541085,0.4329108684173804,0.742124780249876,-0.033654204647090395,0.061052363131152546,False,0.009738484338493314
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.371059509861391,0.1622804488443031,0.016341482662541085,0.40509425507276275,0.008493106993969442,0.35421043581883044,0.0772297493604814,False,0.012648476195924244
